filename,mos_score
p361_217.wav,4.076993942260742
s5_166.wav,3.9626805782318115
p360_191.wav,4.075661659240723
p374_215.wav,4.097107410430908
p363_043.wav,3.957612991333008
s5_189.wav,3.9463951587677
p363_031.wav,3.865565538406372
p376_177.wav,3.8509109020233154
p361_354.wav,3.9398810863494873
p362_114.wav,4.080949783325195
p361_273.wav,4.1559247970581055
p361_195.wav,3.3055639266967773
p376_340.wav,3.9516561031341553
p376_022.wav,4.105374336242676
p363_014.wav,3.8430752754211426
s5_242.wav,4.136190414428711
p360_096.wav,3.90242075920105
p376_299.wav,3.9527032375335693
p360_104.wav,3.819922924041748
p361_130.wav,4.160250663757324
p363_406.wav,3.6305222511291504
p360_144.wav,3.806771755218506
p376_355.wav,3.8544065952301025
p360_150.wav,3.8479127883911133
p376_388.wav,3.931459665298462
s5_125.wav,4.047404766082764
p361_138.wav,4.0200629234313965
s5_212.wav,3.9152514934539795
p363_062.wav,3.866645574569702
p364_308.wav,3.490805149078369
p361_374.wav,3.974700689315796
s5_231.wav,4.10308837890625
s5_124.wav,4.273807525634766
p374_064.wav,3.977813720703125
p360_413.wav,3.953721046447754
p364_044.wav,3.3346190452575684
p364_303.wav,3.4262633323669434
p363_236.wav,3.4925754070281982
p360_070.wav,4.185442924499512
p363_079.wav,3.5048904418945312
p360_382.wav,3.961782217025757
p374_323.wav,3.2360825538635254
p374_419.wav,3.5410258769989014
p376_255.wav,3.9342567920684814
s5_116.wav,4.119260787963867
p376_283.wav,3.794867992401123
p374_141.wav,3.9518744945526123
p363_311.wav,3.854959011077881
p364_302.wav,3.6401164531707764
p361_291.wav,3.7595295906066895
p374_248.wav,3.908374786376953
p376_202.wav,3.8916807174682617
p364_243.wav,3.7273268699645996
p360_376.wav,3.9058711528778076
p361_186.wav,3.8429815769195557
p374_073.wav,3.6758570671081543
p364_012.wav,3.371408224105835
p360_153.wav,3.9605801105499268
p362_178.wav,3.60714054107666
p360_318.wav,3.2592172622680664
p363_167.wav,3.8171188831329346
p360_111.wav,3.707481861114502
p360_380.wav,4.24788236618042
p376_382.wav,4.136541843414307
p374_161.wav,3.039245367050171
p376_306.wav,4.08083438873291
p364_252.wav,3.28324294090271
p374_325.wav,3.5930471420288086
s5_158.wav,4.139307022094727
p360_100.wav,3.961188554763794
p360_390.wav,3.908280849456787
p363_346.wav,3.702862501144409
s5_313.wav,3.9757564067840576
p360_362.wav,3.9087464809417725
p376_262.wav,3.856233596801758
p362_321.wav,3.669355869293213
p376_398.wav,3.678269863128662
p363_065.wav,4.053232192993164
p361_234.wav,4.2122416496276855
p364_075.wav,4.02344274520874
s5_131.wav,4.147212505340576
p374_260.wav,3.6639928817749023
p376_313.wav,3.919126510620117
p363_366.wav,4.135095596313477
p363_186.wav,3.4953291416168213
p374_220.wav,3.9879534244537354
p361_256.wav,4.222681522369385
p360_193.wav,3.9304511547088623
p361_122.wav,4.09827995300293
p361_045.wav,4.320446014404297
p360_058.wav,4.171792030334473
p376_423.wav,3.871622085571289
p363_405.wav,3.7846803665161133
p364_084.wav,3.4695167541503906
p376_229.wav,3.7407872676849365
p374_002.wav,3.590521812438965
p363_055.wav,3.882340908050537
s5_290.wav,4.216172218322754
p374_284.wav,3.4851388931274414
p360_232.wav,4.136481761932373
s5_056.wav,4.1254143714904785
p360_317.wav,3.9830451011657715
p374_122.wav,3.885524272918701
p374_400.wav,3.930716037750244
p362_016.wav,3.7705862522125244
s5_150.wav,4.212258338928223
s5_345.wav,3.866833209991455
s5_250.wav,4.220078945159912
p363_154.wav,3.978283166885376
p360_106.wav,3.9668145179748535
p363_243.wav,3.8192057609558105
p361_145.wav,4.337096691131592
p376_113.wav,4.0036115646362305
p361_311.wav,4.233059883117676
p361_360.wav,4.220043182373047
p374_107.wav,3.4510395526885986
p361_061.wav,4.2618408203125
p362_194.wav,3.5509071350097656
p374_139.wav,3.842254400253296
s5_322.wav,3.5752148628234863
p363_074.wav,4.014260768890381
s5_024.wav,4.294792175292969
s5_139.wav,3.4347970485687256
p362_070.wav,4.139382839202881
p364_005.wav,3.702474355697632
p376_266.wav,3.978752374649048
p376_136.wav,4.24884557723999
p360_038.wav,4.0340800285339355
p361_269.wav,4.277613162994385
p361_284.wav,4.127119064331055
p360_113.wav,3.9785194396972656
p361_053.wav,3.8660333156585693
p376_101.wav,4.076704025268555
p374_230.wav,4.007328987121582
p374_217.wav,3.8109941482543945
p362_271.wav,3.8996975421905518
p376_270.wav,3.8765485286712646
p361_118.wav,3.92130184173584
p363_159.wav,3.552611827850342
p362_338.wav,3.129704713821411
p363_058.wav,3.801649570465088
p374_249.wav,3.401243209838867
s5_192.wav,4.040564060211182
p364_124.wav,3.937129497528076
s5_207.wav,4.03151798248291
p364_185.wav,3.8160998821258545
p374_103.wav,3.6126792430877686
