filename,mos_score
p361_217.wav,4.14469051361084
s5_166.wav,4.026247024536133
p360_191.wav,4.089359283447266
p374_215.wav,4.209412574768066
p363_043.wav,4.127120494842529
s5_189.wav,4.081510543823242
p363_031.wav,3.941054582595825
p376_177.wav,4.128749370574951
p361_354.wav,4.1234130859375
p362_114.wav,4.054574012756348
p361_273.wav,4.19760799407959
p361_195.wav,3.6287407875061035
p376_340.wav,3.9790496826171875
p376_022.wav,4.146906852722168
p363_014.wav,3.9101734161376953
s5_242.wav,4.287172794342041
p360_096.wav,3.8634355068206787
p376_299.wav,4.062538146972656
p360_104.wav,3.844841718673706
p361_130.wav,4.20844030380249
p363_406.wav,3.8341422080993652
p360_144.wav,3.8390209674835205
p376_355.wav,3.8123412132263184
p360_150.wav,3.9273953437805176
p376_388.wav,3.919914722442627
s5_125.wav,4.209286689758301
p361_138.wav,4.2316389083862305
s5_212.wav,3.850140333175659
p363_062.wav,3.9828338623046875
p364_308.wav,3.8422937393188477
p361_374.wav,3.883538246154785
s5_231.wav,4.243475914001465
s5_124.wav,4.2543559074401855
p374_064.wav,4.063373565673828
p360_413.wav,3.870391368865967
p364_044.wav,3.6070470809936523
p364_303.wav,3.886660099029541
p363_236.wav,3.6439435482025146
p360_070.wav,4.173609733581543
p363_079.wav,3.8831262588500977
p360_382.wav,3.943356990814209
p374_323.wav,3.626692295074463
p374_419.wav,3.8813538551330566
p376_255.wav,4.073968887329102
s5_116.wav,4.1296491622924805
p376_283.wav,3.8434677124023438
p374_141.wav,4.172612190246582
p363_311.wav,3.998220443725586
p364_302.wav,3.8151638507843018
p361_291.wav,4.052032470703125
p374_248.wav,3.953382730484009
p376_202.wav,4.057252883911133
p364_243.wav,3.7434210777282715
p360_376.wav,3.990424871444702
p361_186.wav,3.9492673873901367
p374_073.wav,4.057599067687988
p364_012.wav,3.6396334171295166
p360_153.wav,4.121960639953613
p362_178.wav,3.6788549423217773
p360_318.wav,3.435851573944092
p363_167.wav,3.891508102416992
p360_111.wav,3.9718315601348877
p360_380.wav,4.28743314743042
p376_382.wav,4.126033306121826
p374_161.wav,3.1741321086883545
p376_306.wav,4.246404647827148
p364_252.wav,3.607795000076294
p374_325.wav,3.724207639694214
s5_158.wav,4.099308490753174
p360_100.wav,4.0030364990234375
p360_390.wav,3.951702833175659
p363_346.wav,3.767834424972534
s5_313.wav,4.233258247375488
p360_362.wav,3.853257656097412
p376_262.wav,4.010752201080322
p362_321.wav,3.5484371185302734
p376_398.wav,3.951460361480713
p363_065.wav,4.016571998596191
p361_234.wav,4.282892227172852
p364_075.wav,3.814641237258911
s5_131.wav,4.1857171058654785
p374_260.wav,3.640967607498169
p376_313.wav,4.125641345977783
p363_366.wav,3.9781651496887207
p363_186.wav,3.7285823822021484
p374_220.wav,4.184454917907715
p361_256.wav,4.1793718338012695
p360_193.wav,4.123481750488281
p361_122.wav,4.136706352233887
p361_045.wav,4.362712860107422
p360_058.wav,4.127924919128418
p376_423.wav,3.94953989982605
p363_405.wav,3.981412410736084
p364_084.wav,3.6446428298950195
p376_229.wav,3.7753279209136963
p374_002.wav,3.8022170066833496
p363_055.wav,3.9374656677246094
s5_290.wav,4.265810489654541
p374_284.wav,3.5815248489379883
p360_232.wav,4.169857978820801
s5_056.wav,4.201294898986816
p360_317.wav,3.9861624240875244
p374_122.wav,3.924700975418091
p374_400.wav,4.241772651672363
p362_016.wav,4.188419342041016
s5_150.wav,4.251748085021973
s5_345.wav,4.309944152832031
s5_250.wav,4.153306007385254
p363_154.wav,4.07742977142334
p360_106.wav,4.0832390785217285
p363_243.wav,3.896085739135742
p361_145.wav,4.282329559326172
p376_113.wav,4.2206926345825195
p361_311.wav,4.260141372680664
p361_360.wav,4.218973159790039
p374_107.wav,3.672261953353882
p361_061.wav,4.27730131149292
p362_194.wav,3.8526692390441895
p374_139.wav,3.9497454166412354
s5_322.wav,4.344995498657227
p363_074.wav,4.008594512939453
s5_024.wav,4.354504108428955
s5_139.wav,4.009814262390137
p362_070.wav,4.152750015258789
p364_005.wav,3.8591926097869873
p376_266.wav,4.038425445556641
p376_136.wav,4.256392002105713
p360_038.wav,4.044508934020996
p361_269.wav,4.3054351806640625
p361_284.wav,4.1931352615356445
