filename,mos_score
p361_217.wav,3.9021480083465576
s5_166.wav,4.144583225250244
p360_191.wav,3.4753732681274414
p374_215.wav,4.073748588562012
p363_043.wav,4.008598327636719
s5_189.wav,4.141373634338379
p363_031.wav,3.948272705078125
p376_177.wav,3.926894426345825
p361_354.wav,3.9260644912719727
p362_114.wav,4.099212169647217
p361_273.wav,4.0946149826049805
p361_195.wav,3.726902961730957
p376_340.wav,3.994952440261841
p376_022.wav,4.087557792663574
p363_014.wav,3.7995734214782715
s5_242.wav,4.211792945861816
p360_096.wav,3.793640613555908
p376_299.wav,4.126768589019775
p360_104.wav,3.8319966793060303
p361_130.wav,4.273195743560791
p363_406.wav,3.830852508544922
p360_144.wav,3.681401014328003
p376_355.wav,3.8276314735412598
p360_150.wav,3.8787238597869873
p376_388.wav,3.782945394515991
s5_125.wav,3.6337122917175293
p361_138.wav,3.998561382293701
s5_212.wav,3.8962154388427734
p363_062.wav,3.853311538696289
p364_308.wav,3.801419258117676
p361_374.wav,4.041072845458984
s5_231.wav,3.8442301750183105
s5_124.wav,4.259102821350098
p374_064.wav,3.8277080059051514
p360_413.wav,3.9217910766601562
p364_044.wav,3.472973346710205
p364_303.wav,3.8429980278015137
p363_236.wav,3.7309443950653076
p360_070.wav,4.124295234680176
p363_079.wav,3.668724536895752
p360_382.wav,3.9150853157043457
p374_323.wav,3.6756577491760254
p374_419.wav,3.425930976867676
p376_255.wav,3.860971212387085
s5_116.wav,4.190357685089111
p376_283.wav,3.781703472137451
p374_141.wav,4.002847194671631
p363_311.wav,4.003445148468018
p364_302.wav,3.708385944366455
p361_291.wav,3.7701799869537354
p374_248.wav,3.870651960372925
p376_202.wav,4.002102375030518
p364_243.wav,3.6562609672546387
p360_376.wav,3.769395351409912
p361_186.wav,3.8271613121032715
p374_073.wav,3.938448429107666
p364_012.wav,3.735523223876953
p360_153.wav,4.088796138763428
p362_178.wav,3.9254050254821777
p360_318.wav,3.659705400466919
p363_167.wav,3.8626041412353516
p360_111.wav,3.7933061122894287
p360_380.wav,4.160618305206299
p376_382.wav,4.1329545974731445
p374_161.wav,3.038475513458252
p376_306.wav,4.209425926208496
p364_252.wav,3.599580764770508
p374_325.wav,3.905367136001587
s5_158.wav,4.1837921142578125
p360_100.wav,3.9273314476013184
p360_390.wav,3.907456874847412
p363_346.wav,3.729937791824341
s5_313.wav,3.9930922985076904
p360_362.wav,3.8606622219085693
p376_262.wav,3.850555419921875
p362_321.wav,3.8290653228759766
p376_398.wav,3.975165367126465
p363_065.wav,3.961085319519043
p361_234.wav,4.225039482116699
p364_075.wav,3.847231388092041
s5_131.wav,4.099396705627441
p374_260.wav,3.3853743076324463
p376_313.wav,4.024164199829102
p363_366.wav,3.855318307876587
p363_186.wav,3.6862339973449707
p374_220.wav,4.170722007751465
p361_256.wav,4.195865154266357
p360_193.wav,3.9587979316711426
p361_122.wav,3.8836398124694824
p361_045.wav,4.301421165466309
p360_058.wav,4.0433268547058105
p376_423.wav,3.9487836360931396
p363_405.wav,3.733017921447754
p364_084.wav,3.72920823097229
p376_229.wav,3.7779083251953125
p374_002.wav,3.700331926345825
p363_055.wav,3.9574203491210938
s5_290.wav,4.310013294219971
p374_284.wav,3.253237009048462
p360_232.wav,3.9724462032318115
s5_056.wav,4.2061309814453125
p360_317.wav,4.011595726013184
p374_122.wav,3.7873215675354004
p374_400.wav,4.051698684692383
p362_016.wav,3.338750123977661
s5_150.wav,4.25627326965332
s5_345.wav,4.246620178222656
s5_250.wav,3.9939332008361816
p363_154.wav,4.100566864013672
p360_106.wav,3.9663007259368896
p363_243.wav,3.7656667232513428
p361_145.wav,4.2617974281311035
p376_113.wav,4.114055156707764
p361_311.wav,4.233871936798096
p361_360.wav,4.101949691772461
p374_107.wav,3.5790152549743652
p361_061.wav,4.273786544799805
p362_194.wav,3.4424033164978027
p374_139.wav,3.7749650478363037
s5_322.wav,4.191162109375
p363_074.wav,4.064994812011719
s5_024.wav,4.048989772796631
s5_139.wav,3.9704511165618896
p362_070.wav,4.043942928314209
p364_005.wav,3.7110133171081543
