filename,mos_score
p361_217.wav,1.577073097229004
s5_166.wav,2.6493911743164062
p360_191.wav,2.3655307292938232
p374_215.wav,2.2562384605407715
p363_043.wav,1.9486268758773804
s5_189.wav,2.0965521335601807
p363_031.wav,2.3585965633392334
p376_177.wav,2.6335959434509277
p361_354.wav,2.24888277053833
p362_114.wav,1.2893837690353394
p361_273.wav,2.886532783508301
p361_195.wav,2.1426310539245605
p376_340.wav,2.209074020385742
p376_022.wav,2.787355422973633
p363_014.wav,1.2881537675857544
s5_242.wav,1.4571691751480103
p360_096.wav,2.2312092781066895
p376_299.wav,1.3899469375610352
p360_104.wav,2.3289403915405273
p361_130.wav,1.2994712591171265
p363_406.wav,2.294137954711914
p360_144.wav,2.462947130203247
p376_355.wav,2.8594045639038086
p360_150.wav,1.282950758934021
p376_388.wav,1.4566646814346313
s5_125.wav,1.4235824346542358
p361_138.wav,2.2450509071350098
s5_212.wav,1.3231033086776733
p363_062.wav,2.1624462604522705
p364_308.wav,1.3105717897415161
p361_374.wav,1.3168753385543823
s5_231.wav,1.7993462085723877
s5_124.wav,1.4433130025863647
p374_064.wav,1.3822758197784424
p360_413.wav,2.03767728805542
p364_044.wav,1.2725441455841064
p364_303.wav,2.478884220123291
p363_236.wav,1.4351979494094849
p360_070.wav,2.335207223892212
p363_079.wav,1.8375790119171143
p360_382.wav,1.3640649318695068
p374_323.wav,2.2862372398376465
p374_419.wav,2.3334057331085205
p376_255.wav,3.0445358753204346
s5_116.wav,2.6483869552612305
p376_283.wav,2.284550428390503
p374_141.wav,1.947282314300537
p363_311.wav,1.5178706645965576
p364_302.wav,1.2659820318222046
p361_291.wav,2.251326560974121
p374_248.wav,2.4511425495147705
p376_202.wav,2.4007701873779297
p364_243.wav,1.7410160303115845
p360_376.wav,2.593843460083008
p361_186.wav,1.387923002243042
p374_073.wav,1.4954200983047485
p364_012.wav,2.479820728302002
p360_153.wav,1.9671157598495483
p362_178.wav,1.2643901109695435
p360_318.wav,1.3235951662063599
p363_167.wav,2.572129726409912
p360_111.wav,2.76993989944458
p360_380.wav,2.1561996936798096
p376_382.wav,2.7231216430664062
p374_161.wav,2.020087957382202
p376_306.wav,2.5831103324890137
p364_252.wav,1.3231523036956787
p374_325.wav,1.3514373302459717
s5_158.wav,1.2841016054153442
p360_100.wav,1.5973200798034668
p360_390.wav,1.5027425289154053
p363_346.wav,3.0861105918884277
s5_313.wav,2.6860907077789307
p360_362.wav,1.422196626663208
p376_262.wav,2.457260847091675
p362_321.wav,2.62729811668396
p376_398.wav,2.349947690963745
p363_065.wav,1.5378352403640747
p361_234.wav,1.3568108081817627
p364_075.wav,1.834993839263916
s5_131.wav,3.1307835578918457
p374_260.wav,2.644148349761963
p376_313.wav,1.296201229095459
p363_366.wav,3.0000195503234863
p363_186.wav,1.58368718624115
p374_220.wav,2.295071840286255
p361_256.wav,1.3822277784347534
p360_193.wav,2.337242603302002
p361_122.wav,2.0869224071502686
p361_045.wav,2.983626365661621
p360_058.wav,2.29520845413208
p376_423.wav,1.4926239252090454
p363_405.wav,1.3611605167388916
p364_084.wav,2.5293960571289062
p376_229.wav,1.419737458229065
p374_002.wav,2.3220653533935547
p363_055.wav,1.4073532819747925
s5_290.wav,2.2405176162719727
p374_284.wav,1.2921072244644165
p360_232.wav,2.6058032512664795
s5_056.wav,1.5099406242370605
p360_317.wav,1.311614990234375
p374_122.wav,2.7638332843780518
p374_400.wav,2.920292615890503
